filename,true_class,predicted_class,feature_set,iteration
1895_WormMueller_Stormen,O,CANON,embeddings,624
1870_Korfitsen_EnSkibbruden,O,CANON,embeddings,625
1896_PetersenL_GadensRoman,O,CANON,embeddings,625
1893_Schoeyen_EtLoefte,O,CANON,embeddings,625
1884_MoellerC_PaaFarten,O,CANON,embeddings,626
1884_Paulsen_EnDigtersHustru,O,CANON,embeddings,626
1894_WormMueller_FireDage,O,CANON,embeddings,626
1888_Vedel_Stavnsbaand,O,CANON,embeddings,626
1897_OestergaardK_AntonArdenOgMoellerensJohanne,O,CANON,embeddings,626
1886_GerstenbergMueller_Brydninger,O,CANON,embeddings,626
1888_HansenCV_SparekassebogNo7709,O,CANON,embeddings,627
1877_Colban_JegLever,O,CANON,embeddings,628
1888_Schaldemose_FraLivet,O,CANON,embeddings,628
1873_Barner_SlottetChantily,O,CANON,embeddings,628
1890_DahlJ_Tugtemesteren,O,CANON,embeddings,628
1897_IbsenA_FroekenStudent,O,CANON,embeddings,629
1871_Bergsoee_ISabinerbjergene_2,O,CANON,embeddings,629
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,629
1891_Finne_ToDamer,O,CANON,embeddings,629
1889_Schaldemose_Ele,O,CANON,embeddings,629
1875_DahlK_EdaMansika,O,CANON,embeddings,630
1895_Betzonich_DonJuansEfteraar,O,CANON,embeddings,630
1878_Rosenfeld_HvemAfDeTo,O,CANON,embeddings,630
1895_Norrie_EnLoesgaenger,O,CANON,embeddings,631
1888_Colditz_Kjaerka,O,CANON,embeddings,631
1896_Skjoldborg_EnStridsmand,O,CANON,embeddings,631
1890_JoergensenJ_EnFremmed,O,CANON,embeddings,632
1892_Prydz_Arnak,O,CANON,embeddings,632
1893_WintherH_HerregaardogPraestegaard,O,CANON,embeddings,632
1885_Mariager_MagthaverenPaaRhodos,O,CANON,embeddings,633
1891_OlsenV_MensMyrterneVisne,O,CANON,embeddings,633
1888_Benzon_KunstOgKjaerlighed,O,CANON,embeddings,633
1870_Gerson_AfDetDagligeLiv,O,CANON,embeddings,634
1895_Bon_Fristelser,O,CANON,embeddings,634
1895_Birck_Hellighed,O,CANON,embeddings,635
1892_Prydz_Arnak,O,CANON,embeddings,635
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,635
1888_Vedel_Stavnsbaand,O,CANON,embeddings,636
1883_NielsenZ_GamleVaner,O,CANON,embeddings,636
1892_Kieler_IEnLysengelsSkikkelse,O,CANON,embeddings,636
1882_LieJ_GaaPaa,O,CANON,embeddings,636
1886_Gloeersen_Dagligdags,O,CANON,embeddings,637
1898_BenzonP_Landsmaend,O,CANON,embeddings,637
1896_PetersenL_GadensRoman,O,CANON,embeddings,638
1886_Bille_Skoledrenge,O,CANON,embeddings,638
1870_Juel_Hittebarnet,O,CANON,embeddings,638
1872_Heilmann_EnSangerinde,O,CANON,embeddings,638
1870_Korfitsen_EnSkibbruden,O,CANON,embeddings,639
1892_MadsenO_GladeUngdom,O,CANON,embeddings,639
1898_Raunkiaer_Memento,O,CANON,embeddings,639
1894_Kieler_HanFaldtVedHelgoland,O,CANON,embeddings,639
1882_LieJ_GaaPaa,O,CANON,embeddings,639
1890_Valseth_HotelHaukenaes,O,CANON,embeddings,640
1896_EwaldC_CordtsSoen,O,CANON,embeddings,640
1889_ChristiansenE_Joppe,O,CANON,embeddings,640
1895_MoellerC_EfterLevendeModel,O,CANON,embeddings,641
1895_KragT_Kobberslangen,O,CANON,embeddings,641
1887_Steenbuch_RektorLassen,O,CANON,embeddings,641
1891_Paulsen_BrosefraBergenudenlands,O,CANON,embeddings,642
1887_Thorson_GjennemIlden,O,CANON,embeddings,642
1899_IbsenA_JacobLinde,O,CANON,embeddings,642
1888_Colditz_Kjaerka,O,CANON,embeddings,643
1875_DahlK_EdaMansika,O,CANON,embeddings,643
1885_NielsenJ_FoerOgNu,O,CANON,embeddings,643
1877_Hjelm_KoebenhavnskDemimondeLiv,O,CANON,embeddings,643
1888_Winterhjelm_Smaastykker,O,CANON,embeddings,643
1897_Stuckenberg_Sol,O,CANON,embeddings,644
1899_HansenJ_Neropolis,O,CANON,embeddings,644
1896_Skjoldborg_EnStridsmand,O,CANON,embeddings,644
1898_BenzonP_Landsmaend,O,CANON,embeddings,645
1881_Fibiger_MineSoestre,O,CANON,embeddings,645
1886_GerstenbergMueller_Brydninger,O,CANON,embeddings,645
1895_Kaarsberg_FolkenepaaNakkebjerg,O,CANON,embeddings,645
1895_Michaelis_Aebeloe,O,CANON,embeddings,646
1892_JensenH_PastorDahlberg,O,CANON,embeddings,646
1879_FT_HCAndersensRejseAeventyr,O,CANON,embeddings,648
1891_Markman_PovlBreinum,O,CANON,embeddings,648
1886_HansenJ_VedHoejvande,O,CANON,embeddings,649
1895_LieM_EnDroemmersBog,O,CANON,embeddings,649
1897_Stuckenberg_Sol,O,CANON,embeddings,649
1894_Birck_FamilienDanmark,O,CANON,embeddings,649
1896_LarsenK_DoktorIx,O,CANON,embeddings,649
1894_ChristiansenE_Hjarl,O,CANON,embeddings,650
1893_LieJ_Niobe,O,CANON,embeddings,650
1894_BruunL_SvendFelding,O,CANON,embeddings,650
1894_Kieler_HanFaldtVedHelgoland,O,CANON,embeddings,650
1891_Adolphus_AntonioEllerBjergenesKonge,O,CANON,embeddings,651
1899_Gnudtzmann_RidderThorvald,O,CANON,embeddings,651
1884_Bauditz_Kaffesladder,O,CANON,embeddings,651
1888_Colditz_Kjaerka,O,CANON,embeddings,651
1890_Schoeyen_DensvenskeNattergal,O,CANON,embeddings,651
1893_MoellerC_Navnefaettere,O,CANON,embeddings,652
1881_Fibiger_MineSoestre,O,CANON,embeddings,652
1894_Muusmann_Bondekunstneren,O,CANON,embeddings,652
1889_Birck_AageEllerEbbe,O,CANON,embeddings,653
1879_Rovsing_EnsomtLiv,O,CANON,embeddings,653
1899_LarsenK_IDetGamleVoldkvarter,O,CANON,embeddings,653
1892_PetersenM_KuedePlanter,O,CANON,embeddings,653
1890_Valseth_HotelHaukenaes,O,CANON,embeddings,653
1878_LieJ_ThomasRoss,O,CANON,embeddings,653
1888_Vedel_Stavnsbaand,O,CANON,embeddings,653
1896_WintherH_EnTornefuldVej,O,CANON,embeddings,655
1895_Mariager_Sparta,O,CANON,embeddings,655
1882_JacobsenA_EnJournalist,O,CANON,embeddings,655
1899_FibigerM_AnninaHjelm,O,CANON,embeddings,655
1893_Nordentoft_Jens,O,CANON,embeddings,655
1880_Hansen_FraDannevirkeTilRosenvaenget,O,CANON,embeddings,656
1898_Levy_BreveFraEnsomheden,O,CANON,embeddings,656
1896_Egeberg_SejrOgFald,O,CANON,embeddings,656
1893_NormanHansen_DoktorPedersenSkals,O,CANON,embeddings,656
1898_MoellerO_MillionaerensPilegrimsfaerd,O,CANON,embeddings,657
1893_NormanHansen_DoktorPedersenSkals,O,CANON,embeddings,658
1896_Nilssen_Nemesis,O,CANON,embeddings,658
1895_AndersenT_FraByensUdkant,O,CANON,embeddings,658
1896_KragT_AdaWilde,O,CANON,embeddings,658
1894_PetersenL_MellemKlitter,O,CANON,embeddings,658
1895_NormanHansen_DoktorTavsen,O,CANON,embeddings,658
1886_EwaldC_Lindegrenen,O,CANON,embeddings,658
1874_Budde_EnHistorieFraFattigeSteder,O,CANON,embeddings,659
1882_PaulsenJ_FamilienPehrsen,O,CANON,embeddings,659
1893_LarsenK_Cirkler,O,CANON,embeddings,659
1886_JoergensenM_Livsnydelse,O,CANON,embeddings,659
1892_Muusmann_PaaSolsiden,O,CANON,embeddings,660
1897_Alsted_Ly,O,CANON,embeddings,660
1896_MoellerC_FraRosenvaengetTilAmager,O,CANON,embeddings,661
1882_HansenP_KristianKjoebenhavner,O,CANON,embeddings,661
1898_Schjoerring_TilLykkensLand,O,CANON,embeddings,662
1889_Vandel_Kraemmerliv,O,CANON,embeddings,662
1895_Finne_Rachel,O,CANON,embeddings,662
1886_HansenJ_VedHoejvande,O,CANON,embeddings,663
1874_Incognito_VenusTempel,O,CANON,embeddings,663
1887_Vandel_Dobbeltgaengere,O,CANON,embeddings,663
1893_Brummer_EnKamp,O,CANON,embeddings,664
1877_Colban_JegLever,O,CANON,embeddings,665
1895_Broendsted_FaedrenesSynd,O,CANON,embeddings,665
1881_Fibiger_MineSoestre,O,CANON,embeddings,665
1878_Rosenfeld_HvemAfDeTo,O,CANON,embeddings,666
1898_Tuxen_PaaVildspor,O,CANON,embeddings,666
1893_Boecker_Soeskende,O,CANON,embeddings,666
1889_Schaldemose_Ele,O,CANON,embeddings,666
1899_Hornbeck_TomBosOgJeg,O,CANON,embeddings,666
1894_ChristiansenE_Hjarl,O,CANON,embeddings,666
1899_LundM_EnFremmedFugl,O,CANON,embeddings,667
1897_IbsenA_FroekenStudent,O,CANON,embeddings,667
1887_Steenbuch_RektorLassen,O,CANON,embeddings,667
1896_Gnudtzmann_Idealister,O,CANON,embeddings,667
1894_Bergstroem_Vendepunkter,O,CANON,embeddings,667
1892_Michaelis_Vanemennesker,O,CANON,embeddings,668
1894_Bergstroem_Vendepunkter,O,CANON,embeddings,668
1882_PaulsenJ_FamilienPehrsen,O,CANON,embeddings,669
1886_LieJ_KommandoerensDoettre,O,CANON,embeddings,669
1894_Bey_JulenissenSpinder,O,CANON,embeddings,669
1898_Prydz_Sylvia,O,CANON,embeddings,669
1896_PetersenL_GadensRoman,O,CANON,embeddings,670
1886_JoergensenM_Livsnydelse,O,CANON,embeddings,670
1885_SchmidtR_JochenHinrichs,O,CANON,embeddings,670
1898_Gnudtzmann_Gadespejlet,O,CANON,embeddings,671
1894_ClaussenS_UngeBander,O,CANON,embeddings,671
1879_Elster_ToraTrondal,O,CANON,embeddings,671
1875_Hjelm_KoebenhavnskZigeunerliv,O,CANON,embeddings,671
1895_Boecker_Uveirstider,O,CANON,embeddings,672
1886_HansenJ_VedHoejvande,O,CANON,embeddings,672
1882_PaulsenJ_FamilienPehrsen,O,CANON,embeddings,673
1876_Hjelm_OerkenensSlange_2,O,CANON,embeddings,673
1893_JoergensenJ_LivetsTrae,O,CANON,embeddings,673
1892_MoellerO_LysOverLandet!,O,CANON,embeddings,673
1893_NielsenZ_Kulsviere,O,CANON,embeddings,673
1878_Rosenfeld_HvemAfDeTo,O,CANON,embeddings,674
1897_Agerskov_LivetsKilde,O,CANON,embeddings,674
1897_Leopold_PrinsesseCharlotte,O,CANON,embeddings,674
1891_Paulsen_BrosefraBergenudenlands,O,CANON,embeddings,674
1898_KnudsenJ_EtGjensyn,O,CANON,embeddings,674
1893_HansenJ_UngeMenneskerogPilgrimme,O,CANON,embeddings,675
1897_NielsenZ_Mystisk,O,CANON,embeddings,675
1887_HansenJ_KarenHav,O,CANON,embeddings,675
1899_HenningsenA_Stroemmen,O,CANON,embeddings,675
1897_MadsenT_UnderKundskabensTrae,O,CANON,embeddings,675
1896_MoellerC_FraRosenvaengetTilAmager,O,CANON,embeddings,675
1896_MoellerC_FraRosenvaengetTilAmager,O,CANON,embeddings,676
1890_MoellerC_DerErForskjel,O,CANON,embeddings,676
1885_Feddersen_Isidora,O,CANON,embeddings,676
1898_Schjoerring_TilLykkensLand,O,CANON,embeddings,677
1899_Kirkegaard_Provstinden,O,CANON,embeddings,677
1890_BruunL_EmmaJonsson,O,CANON,embeddings,677
1880_Fibiger_Askepot,O,CANON,embeddings,677
1892_MoellerO_LysOverLandet!,O,CANON,embeddings,677
1883_SchmidtJ_StakkelsPlagesenMedMuntreFoelgesvende,O,CANON,embeddings,677
1895_Stuckenberg_FagreOrd,O,CANON,embeddings,678
1893_LieJ_Niobe,O,CANON,embeddings,679
1893_WintherH_HerregaardogPraestegaard,O,CANON,embeddings,679
1884_HansenJH_KarstenUlvgPaddehattene,O,CANON,embeddings,680
1891_HansenJH_Oprejsning,O,CANON,embeddings,680
1896_PetersenL_GadensRoman,O,CANON,embeddings,681
1893_NormanHansen_DoktorPedersenSkals,O,CANON,embeddings,681
1886_MeyerJ_RingeDage,O,CANON,embeddings,681
1892_PetersenM_KuedePlanter,O,CANON,embeddings,682
1899_Stuckenberg_Asmadaeus,O,CANON,embeddings,682
1894_WormMueller_FireDage,O,CANON,embeddings,682
1878_Bergsoee_HvemVarHan,O,CANON,embeddings,684
1899_Soederberg_DeUmyndige,O,CANON,embeddings,684
1888_Lundsgaard_EnJuleferie,O,CANON,embeddings,684
1891_Reiserer_EnSergent,O,CANON,embeddings,684
1890_Rist_Soldater,O,CANON,embeddings,684
1899_Rosenkrantz_FruenPaaHavreholm,O,CANON,embeddings,684
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,685
1890_MoellerN_Haendelser,O,CANON,embeddings,685
1893_AndersenT_EnArbejdersDoetre,O,CANON,embeddings,685
1896_PetersenL_GadensRoman,O,CANON,embeddings,685
1898_MoellerO_MillionaerensPilegrimsfaerd,O,CANON,embeddings,685
1893_AndersenT_EnArbejdersDoetre,O,CANON,embeddings,686
1881_Markman_Studenter,O,CANON,embeddings,686
1896_Jespersen_Ungdom,O,CANON,embeddings,687
1891_Markman_PovlBreinum,O,CANON,embeddings,687
1882_HansenP_KristianKjoebenhavner,O,CANON,embeddings,687
1892_PetersenM_KuedePlanter,O,CANON,embeddings,687
1895_Claussen_Kitty,O,CANON,embeddings,687
1883_NielsenZ_GamleVaner,O,CANON,embeddings,688
1889_Marer_VerdensSyvUndervaerkerOgAndreSmaating,O,CANON,embeddings,688
1886_Winterhjelm_Naturalisterne,O,CANON,embeddings,688
1878_LieJ_ThomasRoss,O,CANON,embeddings,689
1889_Vandel_Kraemmerliv,O,CANON,embeddings,689
1898_NielsenZ_DenStoreMagt,O,CANON,embeddings,690
1886_Winterhjelm_FarvelHansen,O,CANON,embeddings,690
1898_Gnudtzmann_Gadespejlet,O,CANON,embeddings,691
1893_NormanHansen_DoktorPedersenSkals,O,CANON,embeddings,691
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,692
1870_Korfitsen_EnSkibbruden,O,CANON,embeddings,692
1899_Rosenkrantz_FruenPaaHavreholm,O,CANON,embeddings,692
1898_Bierfreund_ForgangenNat,O,CANON,embeddings,692
1898_Lundgaard_FroekenToes,O,CANON,embeddings,693
1887_Vandel_Dobbeltgaengere,O,CANON,embeddings,693
1890_BruunL_EmmaJonsson,O,CANON,embeddings,693
1882_LieJ_GaaPaa,O,CANON,embeddings,693
1897_Leopold_PrinsesseCharlotte,O,CANON,embeddings,694
1882_JacobsenA_EnJournalist,O,CANON,embeddings,694
1892_Muusmann_PaaSolsiden,O,CANON,embeddings,694
1888_Schaldemose_FraLivet,O,CANON,embeddings,694
1888_Benzon_KunstOgKjaerlighed,O,CANON,embeddings,694
1877_Lange_EtSymposion,O,CANON,embeddings,694
1881_Paulsen_NorskProvinsliv,O,CANON,embeddings,695
1899_LundM_EnFremmedFugl,O,CANON,embeddings,695
1899_IbsenA_JacobLinde,O,CANON,embeddings,695
1883_Hambro_UnderScepter,O,CANON,embeddings,696
1886_LieJ_KommandoerensDoettre,O,CANON,embeddings,696
1896_Nilssen_Nemesis,O,CANON,embeddings,696
1886_SmidtG_JennyOgJeg,O,CANON,embeddings,697
1893_Schoeyen_EtLoefte,O,CANON,embeddings,697
1894_Jespersen_Kursuskammerater,O,CANON,embeddings,697
1896_Lundgaard_DonJuan,O,CANON,embeddings,697
1890_JoergensenJ_EnFremmed,O,CANON,embeddings,698
1895_Stuckenberg_FagreOrd,O,CANON,embeddings,698
1883_LieJ_Livsslaven,O,CANON,embeddings,698
1893_NormanHansen_DoktorPedersenSkals,O,CANON,embeddings,699
1878_Bergsoee_HvemVarHan,O,CANON,embeddings,699
1897_MallingM_Munkeboda,O,CANON,embeddings,699
1878_LieJ_ThomasRoss,O,CANON,embeddings,700
1899_Wied_LivsensOndskab,O,CANON,embeddings,701
1874_Budde_EnHistorieFraFattigeSteder,O,CANON,embeddings,701
1891_Reiserer_EnSergent,O,CANON,embeddings,701
1881_Markman_Studenter,O,CANON,embeddings,701
1877_Colban_JegLever,O,CANON,embeddings,702
1882_PaulsenJ_FamilienPehrsen,O,CANON,embeddings,702
1896_BenzonP_DetSjetteBud,O,CANON,embeddings,702
1898_Tuxen_BrudtOvermod,O,CANON,embeddings,702
1892_MoellerO_LysOverLandet!,O,CANON,embeddings,703
1897_HansenJ_EnKritiskTid,O,CANON,embeddings,703
1891_Rode_Styrke,O,CANON,embeddings,703
1893_Betzonich_PeterJensen,O,CANON,embeddings,703
1898_Roerdam_PaaHoejskole,O,CANON,embeddings,704
1899_HenningsenA_Glansbilledet,O,CANON,embeddings,704
1881_Markman_Studenter,O,CANON,embeddings,704
1876_Kieler_Everil,O,CANON,embeddings,704
1896_LundV_Praesten,O,CANON,embeddings,704
1881_Paulsen_NorskProvinsliv,O,CANON,embeddings,705
1896_LarsenK_DoktorIx,O,CANON,embeddings,705
1891_Markman_PovlBreinum,O,CANON,embeddings,705
1898_Kristensen_EnFolkefest,O,CANON,embeddings,706
1878_Rosenfeld_HvemAfDeTo,O,CANON,embeddings,706
1891_Nansen_EtHjem,O,CANON,embeddings,707
1895_WormMueller_Stormen,O,CANON,embeddings,707
1898_AndersenT_Askepot,O,CANON,embeddings,707
1896_Nilssen_Nemesis,O,CANON,embeddings,707
1894_ChristiansenE_Hjarl,O,CANON,embeddings,707
1897_Alsted_Ly,O,CANON,embeddings,707
1899_Ahlberg_HvorforHunBlevNonne,O,CANON,embeddings,708
1882_JacobsenA_EnJournalist,O,CANON,embeddings,708
1895_NormanHansen_DoktorTavsen,O,CANON,embeddings,708
1894_Max_MadameRustensensBaderejse,O,CANON,embeddings,708
1896_Rosenkilde_KarstensSkriftemaal,O,CANON,embeddings,709
1877_HansenJH_EnFriMand,O,CANON,embeddings,709
1893_AndersenT_EnArbejdersDoetre,O,CANON,embeddings,709
1889_NielsenZ_Maagen,O,CANON,embeddings,709
1893_AndersenFO_Irma,O,CANON,embeddings,710
1899_Kirkegaard_Provstinden,O,CANON,embeddings,710
1877_Gloeersen_Sigurd,O,CANON,embeddings,710
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,711
1896_AndersenT_Tvillingesoestrene,O,CANON,embeddings,711
1899_Kirkegaard_Provstinden,O,CANON,embeddings,711
1879_FT_HCAndersensRejseAeventyr,O,CANON,embeddings,711
1895_LieM_EnDroemmersBog,O,CANON,embeddings,711
1889_NielsenZ_Maagen,O,CANON,embeddings,711
1892_Prydz_Arnak,O,CANON,embeddings,711
1899_Kirkegaard_Provstinden,O,CANON,embeddings,712
1886_SmidtG_JennyOgJeg,O,CANON,embeddings,713
1899_Gnudtzmann_RidderThorvald,O,CANON,embeddings,713
1873_BruunC_FraEtHjoerneAfKirkegaarden,O,CANON,embeddings,713
1894_Gundesen_Nedarvet,O,CANON,embeddings,713
1879_Lange_NytLiv,O,CANON,embeddings,714
1894_Max_MadameRustensensBaderejse,O,CANON,embeddings,714
1892_Vibe_ForLivetellerpaaOpsigelse,O,CANON,embeddings,714
1893_Betzonich_PeterJensen,O,CANON,embeddings,715
1888_HansenCV_SparekassebogNo7709,O,CANON,embeddings,715
1898_Wied_Slaegten,O,CANON,embeddings,715
1896_KragT_AdaWilde,O,CANON,embeddings,716
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,716
1882_HansenJH_Barbara,O,CANON,embeddings,716
1897_NielsenZ_Mystisk,O,CANON,embeddings,716
1897_MallingM_Munkeboda,O,CANON,embeddings,717
1899_KragT_Enken,O,CANON,embeddings,717
1893_Betzonich_PeterJensen,O,CANON,embeddings,718
1896_Egeberg_SejrOgFald,O,CANON,embeddings,718
1896_Rosenkilde_KarstensSkriftemaal,O,CANON,embeddings,718
1892_Kieler_IEnLysengelsSkikkelse,O,CANON,embeddings,719
1894_Hoem_AabyApotek,O,CANON,embeddings,719
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,719
1893_LarsenK_Cirkler,O,CANON,embeddings,719
1899_Wied_LivsensOndskab,O,CANON,embeddings,719
1895_Westenholz_FraMitPulterkammer,O,CANON,embeddings,719
1889_NielsenZ_Maagen,O,CANON,embeddings,720
1897_JoergensenJ_DenYdersteDag,O,CANON,embeddings,720
1896_PetersenL_GadensRoman,O,CANON,embeddings,721
1898_MadsenJ_GesandtensBoern,O,CANON,embeddings,721
1884_JensenOC_EtBladForVinden,O,CANON,embeddings,721
1883_Winterhjelm_FritzRandel,O,CANON,embeddings,722
1895_Boecker_Uveirstider,O,CANON,embeddings,722
1892_Michaelis_Vanemennesker,O,CANON,embeddings,722
1896_AndersenT_DronningensMoelle,O,CANON,embeddings,722
1883_Hambro_UnderScepter,O,CANON,embeddings,723
1897_MadsenO_LysetsBoern,O,CANON,embeddings,723
1894_ClaussenS_UngeBander,O,CANON,embeddings,723
1888_Betzonich_SkibbrudneFolk,O,CANON,embeddings,724
1898_MadsenJ_GesandtensBoern,O,CANON,embeddings,724
1892_Michaelis_Vanemennesker,O,CANON,embeddings,724
1894_Bierfreund_EnSommerdroem,O,CANON,embeddings,724
1883_LieJ_Livsslaven,O,CANON,embeddings,725
1880_Paulsen_Margherita,O,CANON,embeddings,725
1872_Heilmann_EnSangerinde,O,CANON,embeddings,725
1892_Vibe_ForLivetellerpaaOpsigelse,O,CANON,embeddings,726
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,726
1881_Paulsen_NorskProvinsliv,O,CANON,embeddings,726
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,726
1881_Kielberg_EtFattigtSoedskendebarn,O,CANON,embeddings,726
1890_MoellerC_DerErForskjel,O,CANON,embeddings,727
1877_Lolle_FraVejkanten,O,CANON,embeddings,727
1883_Gloeersen_Laura,O,CANON,embeddings,727
1880_Hansen_FraDannevirkeTilRosenvaenget,O,CANON,embeddings,727
1881_Paulsen_NorskProvinsliv,O,CANON,embeddings,727
1896_Skovbo_Elverfruen,O,CANON,embeddings,727
1894_Aagaard_UnderligeFyre,O,CANON,embeddings,728
1892_AndersenFO_EtHjemsDroem,O,CANON,embeddings,728
1899_Wied_LivsensOndskab,O,CANON,embeddings,728
1894_Kieler_HanFaldtVedHelgoland,O,CANON,embeddings,728
1896_Lundgaard_DonJuan,O,CANON,embeddings,729
1887_JansonD_EnUngPige,O,CANON,embeddings,729
1873_Schoeyen_Kamilla,O,CANON,embeddings,729
1898_Raunkiaer_Memento,O,CANON,embeddings,730
1898_MadsenJ_GesandtensBoern,O,CANON,embeddings,731
1894_Aagaard_UnderligeFyre,O,CANON,embeddings,732
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,733
1893_NormanHansen_DoktorPedersenSkals,O,CANON,embeddings,733
1895_Dalsgaard_FalkOgSoen,O,CANON,embeddings,733
1891_Markman_PovlBreinum,O,CANON,embeddings,733
1891_Rode_Styrke,O,CANON,embeddings,733
1893_Nansen_JuliesDagbog,O,CANON,embeddings,734
1889_Stuckenberg_Messias,O,CANON,embeddings,734
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,734
1886_EwaldC_Lindegrenen,O,CANON,embeddings,734
1895_Schjoerring_SvundneDroemme,O,CANON,embeddings,734
1899_Keller_Situationer,O,CANON,embeddings,734
1886_Winterhjelm_Naturalisterne,O,CANON,embeddings,734
1880_Fibiger_Askepot,O,CANON,embeddings,735
1893_JoergensenJ_LivetsTrae,O,CANON,embeddings,735
1890_BruunL_EmmaJonsson,O,CANON,embeddings,735
1894_Lautrup_FamilienWoermer,O,CANON,embeddings,736
1894_BruunL_SvendFelding,O,CANON,embeddings,736
1898_Roerdam_PaaHoejskole,O,CANON,embeddings,736
1894_ClaussenS_UngeBander,O,CANON,embeddings,736
1897_Leopold_PrinsesseCharlotte,O,CANON,embeddings,737
1897_Birck_FarisaeerOgTolder,O,CANON,embeddings,737
1880_RH_ArbejderBankierOgBaronEllerLykkensOmskiftelser,O,CANON,embeddings,737
1892_Vibe_ForLivetellerpaaOpsigelse,O,CANON,embeddings,737
1892_Muusmann_PaaSolsiden,O,CANON,embeddings,738
1888_Schjoerring_BeslaegtedeNaturer,O,CANON,embeddings,738
1894_Hoem_AabyApotek,O,CANON,embeddings,738
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,738
1895_Finne_Rachel,O,CANON,embeddings,739
1872_Heilmann_EnSangerinde,O,CANON,embeddings,739
1875_Lange_DeLyseNaetter,O,CANON,embeddings,739
1896_ClaussenS_AntoniusiParis,O,CANON,embeddings,739
1896_LarsenK_DoktorIx,O,CANON,embeddings,740
1899_Reumert_Klitrose,O,CANON,embeddings,740
1893_NormanHansen_DoktorPedersenSkals,O,CANON,embeddings,740
1896_PetersenL_GadensRoman,O,CANON,embeddings,741
1875_DahlK_EdaMansika,O,CANON,embeddings,742
1888_Moenster_TreSind,O,CANON,embeddings,742
1892_Vibe_ForLivetellerpaaOpsigelse,O,CANON,embeddings,742
1896_BenzonP_DetSjetteBud,O,CANON,embeddings,742
1899_EwaldT_MaendOgRaskeDrenge,O,CANON,embeddings,742
1898_KnudsenJ_EtGjensyn,O,CANON,embeddings,742
1898_MoellerO_MillionaerensPilegrimsfaerd,O,CANON,embeddings,743
1890_DahlJ_Tugtemesteren,O,CANON,embeddings,743
1897_MoellerO_Overmennesker,O,CANON,embeddings,743
1893_MadsenOgHenriques_StudentensGladeLiv,O,CANON,embeddings,743
1890_Valseth_HotelHaukenaes,O,CANON,embeddings,744
1889_NielsenZ_Maagen,O,CANON,embeddings,744
1886_NielsenN_FraKirkelivet,O,CANON,embeddings,744
1896_JohansenL_UnderOgOverAtmosfaeren,O,CANON,embeddings,745
1895_Broendsted_FaedrenesSynd,O,CANON,embeddings,745
1897_HansenJ_EnKritiskTid,O,CANON,embeddings,745
1878_Broendsted_IBoelgegang,O,CANON,embeddings,745
1895_NormanHansen_DoktorTavsen,O,CANON,embeddings,746
1892_MadsenOgHenriques_Tjenestefolk,O,CANON,embeddings,746
1896_AndersenT_Tvillingesoestrene,O,CANON,embeddings,747
1895_Mariager_Sparta,O,CANON,embeddings,747
1895_MoellerN_Koglerier,O,CANON,embeddings,747
1893_Betzonich_PeterJensen,O,CANON,embeddings,747
1880_Fibiger_Askepot,O,CANON,embeddings,748
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,748
1896_EwaldC_CordtsSoen,O,CANON,embeddings,749
1883_PaludanMueller_MargreteThorsen,O,CANON,embeddings,749
1899_Reumert_Klitrose,O,CANON,embeddings,749
1897_MallingM_Munkeboda,O,CANON,embeddings,750
1895_Kaarsberg_FolkenepaaNakkebjerg,O,CANON,embeddings,750
1890_HansenJ_Skuespillere,O,CANON,embeddings,751
1898_MoellerO_MillionaerensPilegrimsfaerd,O,CANON,embeddings,751
1888_Winterhjelm_Smaastykker,O,CANON,embeddings,751
1889_ChristiansenE_Joppe,O,CANON,embeddings,752
1899_HenningsenA_Glansbilledet,O,CANON,embeddings,752
1892_Prydz_Arnak,O,CANON,embeddings,752
1897_MoellerO_Overmennesker,O,CANON,embeddings,752
1887_JansonD_EnUngPige,O,CANON,embeddings,753
1897_MadsenO_LysetsBoern,O,CANON,embeddings,753
1884_HansenJH_KarstenUlvgPaddehattene,O,CANON,embeddings,754
1870_Korfitsen_EnSkibbruden,O,CANON,embeddings,754
1884_Bauditz_Kaffesladder,O,CANON,embeddings,754
1896_Nilssen_Nemesis,O,CANON,embeddings,755
1891_HansenJH_Oprejsning,O,CANON,embeddings,755
1885_NielsenJ_FoerOgNu,O,CANON,embeddings,756
1889_Schaldemose_Ele,O,CANON,embeddings,756
1899_FibigerM_AnninaHjelm,O,CANON,embeddings,757
1892_MadsenOgHenriques_Tjenestefolk,O,CANON,embeddings,757
1897_MadsenO_LysetsBoern,O,CANON,embeddings,758
1898_Wied_Slaegten,O,CANON,embeddings,759
